"","dclientes"
"31587",0.244031749736224
"31588",0.24427850774766
"31589",0.244549555410599
"31590",0.24484261583271
"31591",0.245155336925133
"31592",0.245485300062993
"31593",0.245830028891124
"31594",0.246186998326695
"31595",0.246553643805713
"31596",0.246927370813665
"31597",0.247305564731932
"31598",0.247685601021464
"31599",0.248064855753751
"31600",0.248440716486736
"31601",0.248810593470279
"31602",0.249171931152529
"31603",0.249522219945324
"31604",0.24985900819394
"31605",0.250179914284459
"31606",0.25048263881097
"31607",0.250764976715041
"31608",0.251024829301698
"31609",0.251260216029585
"31610",0.251469285968276
"31611",0.251650328813004
"31612",0.25180178534625
"31613",0.25192225723692
"31614",0.252010516070964
"31615",0.252065511512342
"31616",0.252086378499992
"31617",0.252072443394754
"31618",0.2520232289999
"31619",0.251938458389755
"31620",0.251818057492631
"31621",0.251662156386728
"31622",0.251471089280512
"31623",0.25124539316208
"31624",0.250985805115017
"31625",0.250693258310928
"31626",0.250368876701042
"31627",0.250013968440852
"31628",0.249630018092529
"31629",0.249218677659685
"31630",0.24878175651794
"31631",0.248321210312548
"31632",0.247839128901107
"31633",0.247337723425075
"31634",0.246819312598516
"31635",0.246286308306259
"31636",0.245741200606547
"31637",0.245186542235399
"31638",0.244624932711398
"31639",0.244059002140561
"31640",0.243491394821507
"31641",0.242924752751344
"31642",0.242361699132689
"31643",0.241804821982113
"31644",0.241256657940085
"31645",0.240719676382205
"31646",0.240196263931257
"31647",0.239688709469262
"31648",0.239199189748318
"31649",0.238729755698432
"31650",0.238282319529799
"31651",0.237858642725841
"31652",0.237460325021734
"31653",0.237088794460998
"31654",0.236745298619808
"31655",0.236430897084884
"31656",0.23614645526606
"31657",0.235892639618669
"31658",0.235669914343735
"31659",0.235478539625444
"31660",0.235318571455506
"31661",0.235189863082727
"31662",0.235092068113436
"31663",0.23502464527441
"31664",0.234986864834685
"31665",0.234977816666284
"31666",0.234996419906605
"31667",0.235041434167225
"31668",0.235111472215391
"31669",0.235205014035842
"31670",0.235320422162068
"31671",0.235455958148067
"31672",0.235609800034329
"31673",0.23578006064569
"31674",0.235964806543926
"31675",0.236162077445145
"31676",0.236369905901149
"31677",0.23658633703557
"31678",0.236809448119692
"31679",0.237037367769903
"31680",0.237268294548582
"31681",0.23750051475324
"31682",0.237732419184752
"31683",0.23796251869461
"31684",0.238189458323243
"31685",0.238412029856321
"31686",0.238629182643579
"31687",0.238840032544625
"31688",0.239043868888294
"31689",0.239240159355968
"31690",0.239428552724552
"31691",0.239608879431077
"31692",0.239781149947827
"31693",0.239945550984011
"31694",0.240102439556859
"31695",0.240252335001377
"31696",0.24039590901322
"31697",0.240533973843134
"31698",0.240667468783616
"31699",0.240797445108737
"31700",0.240925049646117
"31701",0.241051507175659
"31702",0.241178101862678
"31703",0.241306157943434
"31704",0.24143701988868
"31705",0.24157203227567
"31706",0.241712519601192
"31707",0.241859766267662
"31708",0.24201499697116
"31709",0.242179357714769
"31710",0.242353897662717
"31711",0.242539552040897
"31712",0.242737126277431
"31713",0.242947281563323
"31714",0.243170521998063
"31715",0.243407183468486
"31716",0.243657424391443
"31717",0.243921218432095
"31718",0.244198349290029
"31719",0.244488407625107
"31720",0.244790790174096
"31721",0.245104701087882
"31722",0.245429155497502
"31723",0.245762985295535
"31724",0.246104847097634
"31725",0.246453232327303
"31726",0.246806479345581
"31727",0.247162787526181
"31728",0.247520233156001
"31729",0.247876787020951
"31730",0.24823033351789
"31731",0.248578691115265
"31732",0.24891963396811
"31733",0.24925091447743
"31734",0.249570286570043
"31735",0.249875529462787
"31736",0.250164471664879
"31737",0.250435014964381
"31738",0.250685158139319
"31739",0.250913020131281
"31740",0.251116862419423
"31741",0.251295110335836
"31742",0.251446373069394
"31743",0.251569462114434
"31744",0.251663407933044
"31745",0.251727474615283
"31746",0.251761172340248
"31747",0.251764267462417
"31748",0.251736790071912
"31749",0.251679038904087
"31750",0.251591583502716
"31751",0.251475263571867
"31752",0.251331185483764
"31753",0.251160715943232
"31754",0.25096547284322
"31755",0.250747313379904
"31756",0.250508319529527
"31757",0.250250781021955
"31758",0.249977175977374
"31759",0.249690149402235
"31760",0.249392489767942
"31761",0.249087103920503
"31762",0.248776990591035
"31763",0.248465212795279
"31764",0.248154869424897
"31765",0.247849066344009
"31766",0.247550887311102
"31767",0.247263365048915
"31768",0.246989452783204
"31769",0.246731996565424
"31770",0.246493708684438
"31771",0.246277142458499
"31772",0.24608466868121
"31773",0.245918453974163
"31774",0.245780441274869
"31775",0.24567233266169
"31776",0.245595574688265
"31777",0.245551346368701
"31778",0.24554054992213
"31779",0.245563804351469
"31780",0.245621441896928
"31781",0.24571350737038
"31782",0.245839760342661
"31783",0.245999680122614
"31784",0.246192473434696
"31785",0.246417084671619
"31786",0.246672208570154
"31787",0.246956305132316
"31788",0.247267616590836
"31789",0.247604186197518
"31790",0.247963878595884
"31791",0.248344401525662
"31792",0.248743328596255
"31793",0.24915812285941
"31794",0.249586160907952
"31795",0.250024757227546
"31796",0.250471188532018
"31797",0.250922717819573
"31798",0.251376617897227
"31799",0.251830194133621
"31800",0.252280806215952
"31801",0.252725888704648
"31802",0.253162970199473
"31803",0.253589690952464
"31804",0.254003818786352
"31805",0.254403263201319
"31806",0.254786087577941
"31807",0.255150519409452
"31808",0.255494958521809
"31809",0.255817983265027
"31810",0.256118354683582
"31811",0.256395018697132
"31812",0.256647106344993
"31813",0.256873932168575
"31814",0.257074990825137
"31815",0.257249952043486
"31816",0.257398654047631
"31817",0.257521095587664
"31818",0.257617426728328
"31819",0.257687938554694
"31820",0.257733051961219
"31821",0.257753305695087
"31822",0.25774934382732
"31823",0.257721902825618
"31824",0.257671798401452
"31825",0.257599912300606
"31826",0.257507179201281
"31827",0.257394573877164
"31828",0.257263098774608
"31829",0.257113772143478
"31830",0.256947616850283
"31831",0.256765649990216
"31832",0.256568873401664
"31833",0.256358265172823
"31834",0.256134772215387
"31835",0.25589930396496
"31836",0.255652727252006
"31837",0.255395862371024
"31838",0.255129480359182
"31839",0.254854301479181
"31840",0.254570994884698
"31841",0.254280179430552
"31842",0.253982425573951
"31843",0.253678258297944
"31844",0.253368160973735
"31845",0.253052580064984
"31846",0.252731930564837
"31847",0.252406602045364
"31848",0.252076965189552
"31849",0.251743378668159
"31850",0.251406196217792
"31851",0.251065773772653
"31852",0.250722476500617
"31853",0.250376685594856
"31854",0.250028804675061
"31855",0.249679265657565
"31856",0.2493285339613
"31857",0.248977112926505
"31858",0.24862554733528
"31859",0.248274425937435
"31860",0.247924382901332
"31861",0.247576098127332
"31862",0.247230296380884
"31863",0.246887745222746
"31864",0.246549251735115
"31865",0.246215658064115
"31866",0.245887835820793
"31867",0.24556667940408
"31868",0.245253098329715
"31869",0.244948008668475
"31870",0.244652323714866
"31871",0.244366944023289
"31872",0.244092746962362
"31873",0.243830575949202
"31874",0.243581229533848
"31875",0.243345450509481
"31876",0.243123915226478
"31877",0.242917223287678
"31878",0.242725887798435
"31879",0.242550326338228
"31880",0.242390852810893
"31881",0.242247670318152
"31882",0.242120865186235
"31883",0.242010402258388
"31884",0.241916121547199
"31885",0.241837736320362
"31886",0.24177483267211
"31887",0.241726870610483
"31888",0.241693186668275
"31889",0.241672998023327
"31890",0.241665408092144
"31891",0.241669413540085
"31892",0.2416839126318
"31893",0.241707714827596
"31894",0.241739551515163
"31895",0.241778087751864
"31896",0.241821934880673
"31897",0.241869663873041
"31898",0.241919819244437
"31899",0.241970933383136
"31900",0.242021541129948
"31901",0.242070194445927
"31902",0.242115477006536
"31903",0.242156018564181
"31904",0.242190508926253
"31905",0.242217711402632
"31906",0.242236475584873
"31907",0.242245749328739
"31908",0.242244589822233
"31909",0.242232173632501
"31910",0.242207805636915
"31911",0.24217092675592
"31912",0.242121120417834
"31913",0.242058117698553
"31914",0.241981801091826
"31915",0.241892206878442
"31916",0.241789526075194
"31917",0.241674103956706
"31918",0.241546438155236
"31919",0.241407175355194
"31920",0.241257106610463
"31921",0.24109716132355
"31922",0.240928399936171
"31923",0.240752005391044
"31924",0.240569273434448
"31925",0.240381601838409
"31926",0.240190478630266
"31927",0.23999746942572
"31928",0.239804203969327
"31929",0.239612361993614
"31930",0.239423658514615
"31931",0.239239828687498
"31932",0.239062612351054
"31933",0.238893738394076
"31934",0.238734909079975
"31935",0.238587784468268
"31936",0.238453967072877
"31937",0.238334986897207
"31938",0.238232286984984
"31939",0.238147209623432
"31940",0.238080983331862
"31941",0.238034710763844
"31942",0.238009357644997
"31943",0.238005742861007
"31944",0.238024529801807
"31945",0.23806621905799
"31946",0.238131142554482
"31947",0.238219459194432
"31948",0.238331152073196
"31949",0.23846602730832
"31950",0.238623714516737
"31951",0.238803668954994
"31952",0.239005175322459
"31953",0.239227353211244
"31954",0.239469164170071
"31955",0.239729420332849
"31956",0.240006794546294
"31957",0.240299831914786
"31958",0.240606962665006
"31959",0.24092651621778
"31960",0.241256736340363
"31961",0.241595797239017
"31962",0.241941820439698
"31963",0.242292892293774
"31964",0.242647081936429
"31965",0.243002459517722
"31966",0.243357114520427
"31967",0.243709173974854
"31968",0.244056820379008
"31969",0.244398309132775
"31970",0.244731985297359
"31971",0.245056299496089
"31972",0.245369822779887
"31973",0.245671260290167
"31974",0.245959463563715
"31975",0.246233441338027
"31976",0.246492368731566
"31977",0.246735594691306
"31978",0.246962647619501
"31979",0.247173239112652
"31980",0.247367265767876
"31981",0.247544809034962
"31982",0.247706133116037
"31983",0.247851680938604
"31984",0.247982068251342
"31985",0.248098075915165
"31986",0.248200640484182
"31987",0.248290843192072
"31988",0.248369897478573
"31989",0.24843913520805
"31990",0.248499991747008
"31991",0.248553990079909
"31992",0.248602724152306
"31993",0.24864784163715
"31994",0.248691026323951
"31995",0.248733980331313
"31996",0.248778406341163
"31997",0.24882599004796
"31998",0.248878383008304
"31999",0.248937186066
"32000",0.249003933514961
"32001",0.249080078147627
"32002",0.249166977320271
"32003",0.249265880148935
"32004",0.249377915931189
"32005",0.24950408386994
"32006",0.249645244156334
"32007",0.249802110450004
"32008",0.249975243776732
"32009",0.250165047846402
"32010",0.250371765778272
"32011",0.25059547820625
"32012",0.250836102724318
"32013",0.251093394621604
"32014",0.251366948847957
"32015",0.251656203144268
"32016",0.251960442267208
"32017",0.252278803235326
"32018",0.252610281522584
"32019",0.252953738126069
"32020",0.253307907436685
"32021",0.253671405844741
"32022",0.254042741016333
"32023",0.254420321780849
"32024",0.254802468574579
"32025",0.255187424389946
"32026",0.255573366184013
"32027",0.255958416703382
"32028",0.256340656685146
"32029",0.256718137395049
"32030",0.257088893464174
"32031",0.257450955984376
"32032",0.25780236582011
"32033",0.25814118709044
"32034",0.258465520769737
"32035",0.258773518349217
"32036",0.25906339549403
"32037",0.259333445622439
"32038",0.259582053324887
"32039",0.25980770753188
"32040",0.260009014330735
"32041",0.260184709322966
"32042",0.260333669406471
"32043",0.260454923860319
"32044",0.260547664605049
"32045",0.260611255508242
"32046",0.260645240604155
"32047",0.260649351097437
"32048",0.260623511024786
"32049",0.26056784145478
"32050",0.260482663115281
"32051",0.260368497349611
"32052",0.260226065317236
"32053",0.260056285371667
"32054",0.259860268567673
"32055",0.259639312271349
"32056",0.259394891869762
"32057",0.259128650601564
"32058",0.258842387555559
"32059",0.258538043910403
"32060",0.258217687514909
"32061",0.257883495934269
"32062",0.257537738112519
"32063",0.257182754825163
"32064",0.25682093811761
"32065",0.256454709944525
"32066",0.256086500241928
"32067",0.255718724677508
"32068",0.255353762334852
"32069",0.254993933593889
"32070",0.254641478472585
"32071",0.254298535693661
"32072",0.253967122734921
"32073",0.253649117112465
"32074",0.253346239132982
"32075",0.253060036334426
"32076",0.252791869814046
"32077",0.252542902619198
"32078",0.252314090350001
"32079",0.252106174094134
"32080",0.251919675783291
"32081",0.251754896028619
"32082",0.251611914459214
"32083",0.251490592554137
"32084",0.251390578924842
"32085",0.251311316971926
"32086",0.25125205480834
"32087",0.251211857310934
"32088",0.251189620134115
"32089",0.251184085493762
"32090",0.251193859506765
"32091",0.251217430852024
"32092",0.251253190502656
"32093",0.251299452266766
"32094",0.251354473865549
"32095",0.251416478272896
"32096",0.251483675039938
"32097",0.251554281331179
"32098",0.251626542405917
"32099",0.251698751289283
"32100",0.251769267391385
"32101",0.251836533850345
"32102",0.251899093395214
"32103",0.251955602547545
"32104",0.252004844005315
"32105",0.252045737079686
"32106",0.252077346083211
"32107",0.252098886597202
"32108",0.252109729575673
"32109",0.252109403273003
"32110",0.252097593012005
"32111",0.252074138837864
"32112",0.252039031131146
"32113",0.251992404279396
"32114",0.251934528531379
"32115",0.251865800180533
"32116",0.251786730244382
"32117",0.251697931824303
"32118",0.251600106344984
"32119",0.25149402888496
"32120",0.251380532818697
"32121",0.251260493996766
"32122",0.251134814693615
"32123",0.251004407552413
"32124",0.250870179753364
"32125",0.250733017625956
"32126",0.250593771916832
"32127",0.2504532439136
"32128",0.250312172611065
"32129",0.250171223090229
"32130",0.250030976262355
"32131",0.249891920110425
"32132",0.249754442538985
"32133",0.249618825920695
"32134",0.249485243404376
"32135",0.249353757025107
"32136",0.249224317632415
"32137",0.249096766628025
"32138",0.248970839480352
"32139",0.248846170959208
"32140",0.248722302011374
"32141",0.248598688176
"32142",0.248474709418544
"32143",0.248349681243416
"32144",0.248222866928808
"32145",0.248093490712701
"32146",0.247960751746805
"32147",0.247823838625454
"32148",0.247681944289341
"32149",0.247534281099521
"32150",0.247380095875385
"32151",0.247218684691407
"32152",0.247049407231227
"32153",0.246871700504165
"32154",0.246685091738336
"32155",0.246489210276098
"32156",0.246283798311382
"32157",0.246068720324385
"32158",0.245843971086854
"32159",0.2456096821305
"32160",0.245366126591672
"32161",0.24511372236699
"32162",0.244853033536801
"32163",0.244584770035783
"32164",0.244309785572477
"32165",0.244029073821539
"32166",0.243743762933827
"32167",0.243455108429739
"32168",0.243164484560218
"32169",0.242873374237212
"32170",0.242583357651031
"32171",0.242296099705617
"32172",0.242013336414267
"32173",0.241736860407528
"32174",0.241468505711953
"32175",0.241210131962989
"32176",0.240963608217556
"32177",0.240730796532002
"32178",0.240513535469037
"32179",0.240313623693308
"32180",0.240132803809419
"32181",0.239972746588911
"32182",0.239835035723891
"32183",0.239721153235206
"32184",0.239632465652245
"32185",0.239570211070098
"32186",0.239535487177956
"32187",0.239529240340667
"32188",0.239552255803382
"32189",0.239605149077451
"32190",0.239688358554352
"32191",0.239802139383489
"32192",0.239946558639434
"32193",0.240121491794488
"32194",0.240326620503533
"32195",0.240561431699888
"32196",0.240825217993366
"32197",0.241117079354831
"32198",0.241435926065275
"32199",0.241780482901689
"32200",0.242149294526649
"32201",0.242540732043557
"32202",0.242953000674781
"32203",0.243384148515321
"32204",0.243832076310189
"32205",0.244294548199232
"32206",0.24476920336862
"32207",0.245253568543705
"32208",0.245745071253332
"32209",0.246241053790993
"32210",0.246738787793538
"32211",0.24723548935343
"32212",0.247728334575967
"32213",0.248214475488441
"32214",0.248691056204065
"32215",0.249155229239699
"32216",0.249604171883142
"32217",0.250035102503061
"32218",0.250445296692639
"32219",0.250832103136908
"32220",0.251192959093459
"32221",0.251525405376978
"32222",0.25182710073986
"32223",0.252095835544025
"32224",0.252329544623079
"32225",0.252526319239047
"32226",0.252684418044112
"32227",0.252802276965009
"32228",0.252878517935905
"32229",0.252911956414688
"32230",0.252901607627386
"32231",0.252846691495945
"32232",0.252746636215619
"32233",0.252601080459546
"32234",0.252409874199771
"32235",0.252173078145639
"32236",0.251890961812131
"32237",0.251564000242201
"32238",0.25119286941827
"32239",0.250778440408743
"32240",0.250321772305558
"32241",0.249824104018243
"32242",0.249286844998751
"32243",0.248711564979314
"32244",0.24809998281267
"32245",0.2474539545103
"32246",0.246775460579642
"32247",0.246066592765682
"32248",0.245329540305835
"32249",0.244566575809598
"32250",0.243780040876148
"32251",0.24297233156383
"32252",0.242145883825345
"32253",0.241303159021522
"32254",0.24044662962469
"32255",0.239578765220024
"32256",0.238702018909779
"32257",0.23781881422101
"32258",0.236931532612345
"32259",0.2360425016695
"32260",0.235153984072635
"32261",0.234268167411296
"32262",0.233387154914625
"32263",0.232512957155773
"32264",0.231647484780059
"32265",0.230792542296421
"32266",0.229949822961207
"32267",0.229120904772374
"32268",0.228307247580834
"32269",0.227510191314114
"32270",0.226730955295779
"32271",0.225970638632365
"32272",0.225230221628034
"32273",0.22451056817592
"32274",0.223812429064414
"32275",0.223136446126578
"32276",0.222483157151627
"32277",0.221853001469253
"32278",0.221246326110522
"32279",0.220663392443443
"32280",0.2201043831771
"32281",0.219569409625697
"32282",0.219058519122976
"32283",0.218571702478378
"32284",0.218108901369012
"32285",0.217670015565946
"32286",0.217254909899614
"32287",0.216863420876956
"32288",0.216495362872386
"32289",0.216150533825453
"32290",0.215828720390049
"32291",0.215529702492957
"32292",0.215253257273134
"32293",0.214999162387181
"32294",0.214767198680553
"32295",0.214557152238039
"32296",0.214368815840436
"32297",0.214201989866954
"32298",0.214056482694393
"32299",0.213932110654215
"32300",0.213828697617119
"32301",0.213746074281345
"32302",0.213684077245572
"32303",0.213642547949727
"32304",0.213621331567343
"32305",0.213620275931165
"32306",0.213639230569578
"32307",0.213678045925248
"32308",0.213736572819271
"32309",0.213814662214196
"32310",0.213912165318001
"32311",0.21402893405851
"32312",0.214164821944283
"32313",0.214319685314064
"32314",0.214493384962661
"32315",0.214685788117201
"32316",0.214896770724238
"32317",0.21512621999572
"32318",0.215374037150517
"32319",0.215640140278519
"32320",0.215924467246367
"32321",0.21622697855801
"32322",0.21654766007958
"32323",0.21688652553668
"32324",0.217243618693129
"32325",0.217619015123551
"32326",0.21801282349773
"32327",0.218425186302414
"32328",0.218856279935945
"32329",0.219306314122507
"32330",0.219775530605681
"32331",0.220264201095034
"32332",0.220772624454305
"32333",0.221301123135033
"32334",0.221850038874882
"32335",0.222419727694978
"32336",0.223010554245046
"32337",0.223622885558655
"32338",0.224257084293055
"32339",0.224913501538801
"32340",0.225592469293245
"32341",0.226294292698929
"32342",0.227019242152789
"32343",0.227767545394812
"32344",0.228539379685314
"32345",0.229334864178446
"32346",0.230154052595907
"32347",0.230996926299276
"32348",0.231863387852154
"32349",0.232753255154475
"32350",0.233666256221341
"32351",0.234602024667683
"32352",0.235560095948308
"32353",0.236539904390738
"32354",0.237540781045975
"32355",0.238561952370197
"32356",0.239602539738703
"32357",0.240661559782396
"32358",0.24173792552693
"32359",0.24283044830555
"32360",0.243937840408752
"32361",0.245058718427247
"32362",0.246191607239454
"32363",0.247334944590839
"32364",0.248487086209835
"32365",0.249646311403799
"32366",0.250810829078345
"32367",0.251978784124381
"32368",0.253148264119048
"32369",0.254317306289396
"32370",0.255483904690897
"32371",0.256646017556514
"32372",0.257801574775908
"32373",0.258948485468354
"32374",0.260084645616695
"32375",0.26120794573335
"32376",0.262316278532572
"32377",0.263407546585965
"32378",0.264479669940543
"32379",0.265530593680279
"32380",0.266558295413207
"32381",0.26756079266666
"32382",0.268536150173199
"32383",0.269482487029247
"32384",0.270397983707485
"32385",0.271280888902797
"32386",0.272129526189961
"32387",0.272942300469616
"32388",0.273717704177297
"32389",0.274454323228647
"32390",0.275150842672372
"32391",0.275806052021252
"32392",0.276418850230495
"32393",0.27698825029216
"32394",0.277513383414166
"32395",0.277993502752655
"32396",0.278427986667228
"32397",0.278816341469729
"32398",0.279158203638915
"32399",0.279453341475379
"32400",0.27970165617358
"32401",0.279903182290601
"32402",0.28005808759441
"32403",0.280166672277743
"32404",0.280229367527357
"32405",0.280246733442163
"32406",0.280219456297707
"32407",0.280148345158499
"32408",0.280034327843873
"32409",0.279878446257272
"32410",0.279681851093214
"32411",0.27944579594057
"32412",0.279171630805301
"32413",0.278860795080341
"32414",0.278514809995016
"32415",0.278135270581121
"32416",0.277723837197625
"32417",0.277282226660881
"32418",0.276812203032192
"32419",0.276315568119526
"32420",0.275794151755109
"32421",0.27524980191543
"32422",0.274684374754786
"32423",0.274099724627851
"32424",0.273497694180612
"32425",0.272880104592453
"32426",0.272248746054875
"32427",0.271605368574276
"32428",0.27095167318726
"32429",0.270289303676884
"32430",0.269619838877085
"32431",0.268944785650004
"32432",0.268265572617144
"32433",0.267583544719987
"32434",0.266899958679035
"32435",0.266215979412027
"32436",0.265532677462565
"32437",0.264851027479395
"32438",0.264171907774472
"32439",0.263496100974662
"32440",0.262824295767764
"32441",0.262157089728677
"32442",0.261494993196196
"32443",0.260838434155417
"32444",0.260187764065286
"32445",0.259543264555783
"32446",0.258905154904886
"32447",0.258273600192061
"32448",0.25764872001292
"32449",0.257030597629136
"32450",0.256419289418884
"32451",0.25581483448632
"32452",0.255217264283987
"32453",0.254626612099729
"32454",0.254042922259826
"32455",0.253466258902591
"32456",0.252896714181673
"32457",0.252334415765695
"32458",0.25177953351049
"32459",0.251232285192
"32460",0.250692941201612
"32461",0.250161828121107
"32462",0.249639331111264
"32463",0.249125895066144
"32464",0.248622024503893
"32465",0.248128282184241
"32466",0.247645286462353
"32467",0.247173707408045
"32468",0.246714261738208
"32469",0.246267706628381
"32470",0.245834832486384
"32471",0.245416454786586
"32472",0.245013405077458
"32473",0.244626521287402
"32474",0.244256637464206
"32475",0.243904573091817
"32476",0.24357112213433
"32477",0.24325704196107
"32478",0.242963042308459
"32479",0.242689774433975
"32480",0.242437820615003
"32481",0.242207684140851
"32482",0.241999779939715
"32483",0.241814425974143
"32484",0.241651835528618
"32485",0.241512110501512
"32486",0.241395235801009
"32487",0.241301074930772
"32488",0.241229366836465
"32489",0.241179724068793
"32490",0.241151632302758
"32491",0.241144451236534
"32492",0.241157416876887
"32493",0.241189645201611
"32494",0.241240137173203
"32495",0.241307785062101
"32496",0.241391380022408
"32497",0.241489620848324
"32498",0.241601123825579
"32499",0.24172443357921
"32500",0.241858034807101
"32501",0.242000364778007
"32502",0.242149826463373
"32503",0.242304802164209
"32504",0.242463667487803
"32505",0.242624805524035
"32506",0.242786621067797
"32507",0.24294755473234
"32508",0.243106096798531
"32509",0.243260800646846
"32510",0.243410295622595
"32511",0.243553299190283
"32512",0.243688628240145
"32513",0.243815209418765
"32514",0.243932088366092
"32515",0.244038437753154
"32516",0.244133564028122
"32517",0.244216912793009
"32518",0.244288072748989
"32519",0.244346778164962
"32520",0.244392909841328
"32521",0.244426494558776
"32522",0.244447703019974
"32523",0.244456846310179
"32524",0.244454370920662
"32525",0.244440852396235
"32526",0.244416987684845
"32527",0.244383586282879
"32528",0.244341560284299
"32529",0.244291913454754
"32530",0.244235729463228
"32531",0.244174159413358
"32532",0.244108408824182
"32533",0.244039724215632
"32534",0.243969379457414
"32535",0.24389866204111
"32536",0.243828859434196
"32537",0.243761245671395
"32538",0.243697068333291
"32539",0.243637536054615
"32540",0.243583806695157
"32541",0.243536976295055
"32542",0.243498068923402
"32543",0.243468027515022
"32544",0.243447705775014
"32545",0.243437861214604
"32546",0.243439149365233
"32547",0.243452119200867
"32548",0.243477209781634
"32549",0.243514748115242
"32550",0.243564948216566
"32551",0.243627911330491
"32552",0.243703627268917
"32553",0.24379197679979
"32554",0.243892735014538
"32555",0.244005575590331
"32556",0.244130075855348
"32557",0.244265722558818
"32558",0.244411918243018
"32559",0.244567988111704
"32560",0.244733187288537
"32561",0.244906708359998
"32562",0.245087689099848
"32563",0.245275220276332
"32564",0.245468353448899
"32565",0.24566610866803
"32566",0.245867481999611
"32567",0.246071452804065
"32568",0.246276990709798
"32569",0.246483062230366
"32570",0.246688636984803
"32571",0.246892693490621
"32572",0.247094224508873
"32573",0.24729224193021
"32574",0.247485781199856
"32575",0.247673905287756
"32576",0.247855708217697
"32577",0.248030318175829
"32578",0.248196900224712
"32579",0.248354658653632
"32580",0.248502838999579
"32581",0.248640729775805
"32582",0.248767663946424
"32583",0.248883020186064
"32584",0.248986223963153
"32585",0.249076748484193
"32586",0.249154115534294
"32587",0.249217896246534
"32588",0.249267711829347
"32589",0.249303234277326
"32590",0.249324187086607
"32591",0.249330345991492
"32592",0.249321539734242
"32593",0.249297650875189
"32594",0.249258616645469
"32595",0.24920442983994
"32596",0.249135139743208
"32597",0.249050853077275
"32598",0.248951734955166
"32599",0.248838009821038
"32600",0.248709962353777
"32601",0.248567938308005
"32602",0.248412345263751
"32603",0.248243653253796
"32604",0.248062395236033
"32605",0.24786916737691
"32606",0.247664629111376
"32607",0.247449502944564
"32608",0.247224573960904
"32609",0.246990689007302
"32610",0.246748755518599
"32611",0.246499739955691
"32612",0.246244665829365
"32613",0.245984611286253
"32614",0.245720706237141
"32615",0.245454129012249
"32616",0.245186102533033
"32617",0.24491788999538
"32618",0.244650790064901
"32619",0.244386131591133
"32620",0.24412526785391
"32621",0.24386957036183
"32622",0.243620422229507
"32623",0.243379211167135
"32624",0.243147322122639
"32625",0.242926129623311
"32626",0.242716989870122
"32627",0.242521232643904
"32628",0.242340153088039
"32629",0.242175003437203
"32630",0.242026984765947
"32631",0.241897238834328
"32632",0.241786840110453
"32633",0.241696788051454
"32634",0.241627999725194
"32635",0.241581302854677
"32636",0.241557429365832
"32637",0.241557009516955
"32638",0.241580566684629
"32639",0.241628512876474
"32640",0.241701145035542
"32641",0.241798642194687
"32642",0.241921063531823
"32643",0.242068347368689
"32644",0.242240311146675
"32645",0.242436652403495
"32646",0.242656950764117
"32647",0.242900670948455
"32648",0.243167166787108
"32649",0.243455686224813
"32650",0.243765377279622
"32651",0.244095294914066
"32652",0.244444408762925
"32653",0.244811611650854
"32654",0.245195728822096
"32655",0.245595527794041
"32656",0.24600972873654
"32657",0.246437015269933
"32658",0.246876045566639
"32659",0.247325463634271
"32660",0.247783910652504
"32661",0.2482500362316
"32662",0.248722509457713
"32663",0.249200029588855
"32664",0.249681336265989
"32665",0.25016521910602
"32666",0.250650526547729
"32667",0.251136173827828
"32668",0.251621149972455
"32669",0.252104523699462
"32670",0.252585448138816
"32671",0.253063164292218
"32672",0.253537003168545
"32673",0.254006386548794
"32674",0.254470826352655
"32675",0.254929922598531
"32676",0.255383359969293
"32677",0.255830903017344
"32678",0.256272390063992
"32679",0.2567077258697
"32680",0.257136873172845
"32681",0.257559843215032
"32682",0.257976685390257
"32683",0.25838747617297
"32684",0.258792307496009
"32685",0.259191274763056
"32686",0.259584464691443
"32687",0.259971943189455
"32688",0.260353743477582
"32689",0.260729854665111
"32690",0.261100210992059
"32691",0.261464681941469
"32692",0.261823063418598
"32693",0.262175070181538
"32694",0.262520329692388
"32695",0.262858377539458
"32696",0.263188654559366
"32697",0.263510505763547
"32698",0.263823181147026
"32699",0.264125838428698
"32700",0.264417547742274
"32701",0.264697298265976
"32702",0.264964006747497
"32703",0.265216527849259
"32704",0.26545366620809
"32705",0.265674190073682
"32706",0.265876846362104
"32707",0.266060376934675
"32708",0.26622353588923
"32709",0.266365107630516
"32710",0.266483925469648
"32711",0.266578890489444
"32712",0.266648990403347
"32713",0.266693318130711
"32714",0.266711089810554
"32715",0.266701661979514
"32716",0.26666454764767
"32717",0.26659943101794
"32718",0.266506180610781
"32719",0.266384860575694
"32720",0.266235739994132
"32721",0.266059300004609
"32722",0.265856238609571
"32723",0.265627473054517
"32724",0.265374139702445
"32725",0.265097591360429
"32726",0.264799392049462
"32727",0.26448130924313
"32728",0.264145303634662
"32729",0.263793516524896
"32730",0.26342825495527
"32731",0.263051974739576
"32732",0.262667261575519
"32733",0.262276810441686
"32734",0.261883403507045
"32735",0.261489886798274
"32736",0.261099145884854
"32737",0.260714080852768
"32738",0.260337580844747
"32739",0.259972498448282
"32740",0.259621624212014
"32741",0.259287661566867
"32742",0.258973202420348
"32743",0.258680703681172
"32744",0.258412464956921
"32745",0.258170607650116
"32746",0.257957055658269
"32747",0.257773517861415
"32748",0.25762147255681
"32749",0.257502153975275
"32750",0.257416540987404
"32751",0.257365348081117
"32752",0.257349018665028
